time,date,treatment,transplantation,germination,daysfromgermination,Plant,Device,AmbientHumidity,AmbientTemperature,LeafTemperature,AmbientPressure,AmbientLight,phips2,logitps2
12:36:00,2024-07-25,Germ+Trans,TRUE,TRUE,85,D7,MultispeQ,63.1709,33.79,29.05,984.24536,92.756,0.656,0.6455191315706909
12:37:00,2024-07-25,Germ+Trans,TRUE,TRUE,85,D8,MultispeQ,63.7168,33.86,29.33,984.24518,93.953,0.646,0.6015025906488275
12:39:00,2024-07-25,Germ+Trans,TRUE,TRUE,85,D9,MultispeQ,62.71973,33.87,28.81,984.2514,96.992,0.653,0.632252349329572
12:41:00,2024-07-25,Germ+Trans,TRUE,TRUE,85,D10,MultispeQ,63.13672,33.83,28.31,984.28436,89.002,0.61,0.44731221804366483
12:42:00,2024-07-25,Germ+Trans,TRUE,TRUE,85,D11,MultispeQ,60.83301,33.76,28.63,984.23315,127.4,0.638,0.5666940715190188
12:44:00,2024-07-25,Germ+Trans,TRUE,TRUE,85,D12,MultispeQ,58.60254,33.78,28.39,984.20233,54.404,0.675,0.7308875085427926
11:44:00,2024-07-30,Germination,FALSE,TRUE,90,C1,MultispeQ,83.79004,28.92,29.79,980.96167,170.318,0.586,0.34745381575169815
11:49:00,2024-07-30,Germination,FALSE,TRUE,90,C2,MultispeQ,83.58594,30.03,31.01,980.96173,332.375,0.525,0.10008345855698263
11:51:00,2024-07-30,Germination,FALSE,TRUE,90,C3,MultispeQ,83.10059,30.54,31.73,980.95044,150.111,0.599,0.4013001708088801
11:53:00,2024-07-30,Germination,FALSE,TRUE,90,C4,MultispeQ,82.47168,31.04,31.73,980.90033,353.761,0.529,0.1161303378418818
11:55:00,2024-07-30,Germination,FALSE,TRUE,90,C5,MultispeQ,81.94629,31.58,32.07,980.90607,358.922,0.57,0.2818511521409875
11:57:00,2024-07-30,Germination,FALSE,TRUE,90,C6,MultispeQ,81.13379,32.04,32.11,980.8551,417.769,0.554,0.21684573472721994
12:00:00,2024-07-30,Germination,FALSE,TRUE,90,C7,MultispeQ,79.37793,32.67,33.07,980.82013,75.592,0.619,0.48530589755789505
12:04:00,2024-07-30,Germination,FALSE,TRUE,90,C8,MultispeQ,77.72559,33.28,33.07,980.81714,331.468,0.538,0.15229366908004574
12:07:00,2024-07-30,Germination,FALSE,TRUE,90,C9,MultispeQ,75.18457,33.76,33.11,980.76453,408.088,0.548,0.19259310711578442
12:09:00,2024-07-30,Germination,FALSE,TRUE,90,C10,MultispeQ,74.68359,34.02,32.93,980.76001,266.118,0.592,0.3722394604798438
12:11:00,2024-07-30,Germination,FALSE,TRUE,90,C11,MultispeQ,72.12793,34.33,32.67,980.75952,237.198,0.571,0.285932290727993
12:13:00,2024-07-30,Germination,FALSE,TRUE,90,C12,MultispeQ,72.07617,34.59,33.45,980.69733,333.348,0.586,0.34745381575169815
12:17:00,2024-07-30,Germ+Trans,TRUE,TRUE,90,D1,MultispeQ,67.64746,34.96,33.19,980.75641,221.551,0.603,0.41798091603999493
12:19:00,2024-07-30,Germ+Trans,TRUE,TRUE,90,D2,MultispeQ,65.36133,35.17,33.29,980.71393,117.811,0.644,0.5927679952523233
12:21:00,2024-07-30,Germ+Trans,TRUE,TRUE,90,D3,MultispeQ,64.7959,35.41,33.07,980.67987,89.201,0.649,0.6146464932382243
12:22:00,2024-07-30,Germ+Trans,TRUE,TRUE,90,D4,MultispeQ,65.10938,35.58,33.23,980.66742,105.465,0.638,0.5666940715190188
12:24:00,2024-07-30,Germ+Trans,TRUE,TRUE,90,D5,MultispeQ,65.97266,35.77,33.15,980.64435,128.018,0.639,0.5710264960446539
12:26:00,2024-07-30,Germ+Trans,TRUE,TRUE,90,D6,MultispeQ,63.88574,35.91,32.63,980.62,156.803,0.64,0.5753641449035619
12:28:00,2024-07-30,Germ+Trans,TRUE,TRUE,90,D7,MultispeQ,61.87988,35.97,32.45,980.65234,74.447,0.659,0.6588410572189906
12:29:00,2024-07-30,Germ+Trans,TRUE,TRUE,90,D8,MultispeQ,61.56641,35.94,32.41,980.57947,102.576,0.652,0.6278420821521787
12:33:00,2024-07-30,Germ+Trans,TRUE,TRUE,90,D9,MultispeQ,60.09277,35.98,32.07,980.46234,81.229,0.632,0.5408064559779265
12:34:00,2024-07-30,Germ+Trans,TRUE,TRUE,90,D10,MultispeQ,58.58105,35.96,31.93,980.38989,81.74,0.649,0.6146464932382243
12:36:00,2024-07-30,Germ+Trans,TRUE,TRUE,90,D11,MultispeQ,59.08398,35.93,31.59,980.38818,162.042,0.656,0.6455191315706909
12:41:00,2024-07-30,Transplantation,TRUE,FALSE,90,B12,MultispeQ,60.68164,35.89,32.67,980.33826,101.391,0.63,0.5322168137473082
12:42:00,2024-07-30,Transplantation,TRUE,FALSE,90,B11,MultispeQ,60.92285,35.92,32.51,980.28406,179.346,0.636,0.5580446957033814
12:44:00,2024-07-30,Transplantation,TRUE,FALSE,90,B10,MultispeQ,61.33398,35.98,32.71,980.32501,79.826,0.65,0.6190392084062236
12:46:00,2024-07-30,Transplantation,TRUE,FALSE,90,B9,MultispeQ,61.25195,36.06,32.51,980.33484,129.884,0.636,0.5580446957033814
12:04:00,2024-08-01,Germination,FALSE,TRUE,92,C1,MultispeQ,77.92773,31.17,31.29,983.32062,251.328,0.618,0.48106784885111553
12:06:00,2024-08-01,Germination,FALSE,TRUE,92,C2,MultispeQ,77.11523,31.9,31.85,983.25659,220.853,0.573,0.2941017034861148
12:08:00,2024-08-01,Germination,FALSE,TRUE,92,C3,MultispeQ,76.43848,32.56,31.99,983.26062,251.442,0.574,0.2981900500501958
12:09:00,2024-08-01,Germination,FALSE,TRUE,92,C4,MultispeQ,73.98535,33.11,32.33,983.22174,303.336,0.574,0.2981900500501958
12:11:00,2024-08-01,Germination,FALSE,TRUE,92,C5,MultispeQ,73.49609,33.59,32.93,983.1911,298.923,0.576,0.30637420546393324
12:13:00,2024-08-01,Germination,FALSE,TRUE,92,C6,MultispeQ,72.54004,34.08,33.11,983.1839,313.666,0.573,0.2941017034861148
12:14:00,2024-08-01,Germination,FALSE,TRUE,92,C7,MultispeQ,70.92773,34.54,33.29,983.17688,296.909,0.572,0.29001579579800096
12:16:00,2024-08-01,Germination,FALSE,TRUE,92,C8,MultispeQ,70.1377,34.96,33.75,983.09521,301.137,0.579,0.3186696438906136
12:18:00,2024-08-01,Germination,FALSE,TRUE,92,C9,MultispeQ,69.28613,35.38,33.97,983.11859,332.761,0.57,0.2818511521409875
12:20:00,2024-08-01,Germination,FALSE,TRUE,92,C10,MultispeQ,67.26074,35.76,34.17,983.09576,242.193,0.578,0.3145685546363655
12:22:00,2024-08-01,Germination,FALSE,TRUE,92,C11,MultispeQ,64.6709,36.05,34.13,982.97961,364.006,0.579,0.3186696438906136
12:23:00,2024-08-01,Germination,FALSE,TRUE,92,C12,MultispeQ,65.85938,36.35,34.47,983.00232,251,0.614,0.4641575586823115
12:25:00,2024-08-01,Germ+Trans,TRUE,TRUE,92,D1,MultispeQ,65.9082,36.7,34.25,982.98029,320.527,0.589,0.35983296915535207
12:27:00,2024-08-01,Germ+Trans,TRUE,TRUE,92,D2,MultispeQ,64.86035,36.96,34.43,983.00256,205.1,0.611,0.45151761555314895
12:29:00,2024-08-01,Germ+Trans,TRUE,TRUE,92,D3,MultispeQ,65.27344,37.18,34.25,982.99866,176.59,0.607,0.43471917919023695
12:31:00,2024-08-01,Germ+Trans,TRUE,TRUE,92,D4,MultispeQ,64.07812,37.37,34.25,982.89795,154.783,0.621,0.49379487685105233
12:32:00,2024-08-01,Germ+Trans,TRUE,TRUE,92,D5,MultispeQ,62.85059,37.48,34.29,982.80212,311.837,0.593,0.3763812135551304
12:34:00,2024-08-01,Germ+Trans,TRUE,TRUE,92,D6,MultispeQ,62.87598,37.6,34.09,982.78827,310.64,0.571,0.285932290727993
12:36:00,2024-08-01,Germ+Trans,TRUE,TRUE,92,D7,MultispeQ,60.98047,37.78,34.17,982.8186,153.587,0.622,0.4980458971195918
12:38:00,2024-08-01,Germ+Trans,TRUE,TRUE,92,D8,MultispeQ,61.52344,37.87,34.13,982.7536,188.507,0.631,0.536509218500686
12:40:00,2024-08-01,Germ+Trans,TRUE,TRUE,92,D9,MultispeQ,60.46387,37.96,34.29,982.74042,163.749,0.579,0.3186696438906136
12:42:00,2024-08-01,Germ+Trans,TRUE,TRUE,92,D10,MultispeQ,56.8252,38.02,33.81,982.7464,278.163,0.595,0.38467433843909055
12:43:00,2024-08-01,Germ+Trans,TRUE,TRUE,92,D11,MultispeQ,58.26465,38.05,34.01,982.73639,67.212,0.658,0.6543941942627122
12:45:00,2024-08-01,Germ+Trans,TRUE,TRUE,92,D12,MultispeQ,56.56641,38.03,33.85,982.70264,89.173,0.655,0.6410908186038923
11:55:00,2024-08-08,Germination,FALSE,TRUE,99,C1,MultispeQ,73.88965,31.25,31.11,969.59955,298.125,0.494,-0.024001152099543014
11:57:00,2024-08-08,Germination,FALSE,TRUE,99,C2,MultispeQ,73.02344,32.02,31.73,969.56525,187.374,0.584,0.3392157225669637
11:58:00,2024-08-08,Germination,FALSE,TRUE,99,C3,MultispeQ,71.94141,32.62,31.89,969.58026,249.28,0.587,0.3515772268670635
12:00:00,2024-08-08,Germination,FALSE,TRUE,99,C4,MultispeQ,69.21484,33.12,32.25,969.56281,249.41,0.582,0.3309890152066814
12:02:00,2024-08-08,Germination,FALSE,TRUE,99,C5,MultispeQ,67.76172,33.57,32.37,969.46533,274.521,0.59,0.3639653772014115
12:03:00,2024-08-08,Germination,FALSE,TRUE,99,C6,MultispeQ,65.33301,33.96,32.41,969.42389,70.398,0.632,0.5408064559779265
12:05:00,2024-08-08,Germination,FALSE,TRUE,99,C7,MultispeQ,66.32812,34.37,32.41,969.46545,279.63,0.573,0.2941017034861148
12:07:00,2024-08-08,Germination,FALSE,TRUE,99,C8,MultispeQ,65.7002,34.8,32.77,969.40399,235.964,0.586,0.34745381575169815
12:09:00,2024-08-08,Germination,FALSE,TRUE,99,C9,MultispeQ,64.67676,35.14,33.19,969.4696,236.379,0.606,0.4305290767713805
12:10:00,2024-08-08,Germination,FALSE,TRUE,99,C10,MultispeQ,64.38867,35.44,33.11,969.46204,189.589,0.597,0.39298055144591904
12:12:00,2024-08-08,Germination,FALSE,TRUE,99,C11,MultispeQ,61.25977,35.66,33.29,969.39313,308.07,0.593,0.3763812135551304
12:14:00,2024-08-08,Germination,FALSE,TRUE,99,C12,MultispeQ,59.15918,35.88,33.41,969.40289,287.509,0.576,0.30637420546393324
12:16:00,2024-08-08,Germ+Trans,TRUE,TRUE,99,D1,MultispeQ,60.17773,36.08,33.63,969.43536,66.949,0.656,0.6455191315706909
12:17:00,2024-08-08,Germ+Trans,TRUE,TRUE,99,D2,MultispeQ,61.91992,36.19,33.33,969.44141,144.197,0.618,0.48106784885111553
12:19:00,2024-08-08,Germ+Trans,TRUE,TRUE,99,D3,MultispeQ,61.74219,36.34,33.45,969.4375,114.744,0.622,0.4980458971195918
12:21:00,2024-08-08,Germ+Trans,TRUE,TRUE,99,D4,MultispeQ,59.87109,36.51,33.29,969.38818,113.183,0.642,0.584055317289261
12:22:00,2024-08-08,Germ+Trans,TRUE,TRUE,99,D5,MultispeQ,60.7959,36.68,33.67,969.42188,248.147,0.596,0.3888257891041995
12:24:00,2024-08-08,Germ+Trans,TRUE,TRUE,99,D6,MultispeQ,61.49219,36.86,33.45,969.435,236.162,0.548,0.19259310711578442
12:26:00,2024-08-08,Germ+Trans,TRUE,TRUE,99,D7,MultispeQ,60.62891,37.07,33.67,969.42218,241.908,0.594,0.3805261597609122
12:28:00,2024-08-08,Germ+Trans,TRUE,TRUE,99,D8,MultispeQ,61.24414,37.26,33.59,969.35876,135.35,0.643,0.5884089424579804
12:30:00,2024-08-08,Germ+Trans,TRUE,TRUE,99,D9,MultispeQ,57.00684,37.38,33.75,969.34436,98.426,0.652,0.6278420821521787
12:33:00,2024-08-08,Germ+Trans,TRUE,TRUE,99,D10,MultispeQ,54.8291,37.5,33.49,969.30469,241.589,0.607,0.43471917919023695
12:34:00,2024-08-08,Germ+Trans,TRUE,TRUE,99,D11,MultispeQ,55.5918,37.53,30.79,969.29779,180.335,0.595,0.38467433843909055
12:36:00,2024-08-08,Germ+Trans,TRUE,TRUE,99,D12,MultispeQ,56.39062,37.61,33.55,969.34436,202.956,0.629,0.5279291940930054
