row,pot,mass,ber,fungus,cracking,penetrometer,sugar_avg,date_harvest,date_analysis,treatment,transplantation,germination,fruit,daysfromharvesttoanalysis,daysfromgermination,plant,ripeness,sugar_grams
A,6,40.1,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A6,NA,NA
D,12,25.6,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Germ+Trans,TRUE,TRUE,1,6,166,D12,NA,NA
A,6,23.5,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A6,NA,NA
A,5,32.3,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A5,NA,NA
A,5,36.4,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A5,NA,NA
A,5,27.9,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A5,NA,NA
A,6,26.4,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A6,NA,NA
A,4,38.5,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A4,NA,NA
A,5,33.2,FALSE,TRUE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A5,NA,NA
A,5,35.7,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A5,NA,NA
A,5,26.1,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A5,NA,NA
A,5,25.5,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A5,NA,NA
A,4,14.9,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A4,NA,NA
A,4,39.1,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A4,NA,NA
A,6,21.9,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A6,NA,NA
A,4,40.8,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A4,NA,NA
A,5,24.7,TRUE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A5,NA,NA
A,4,46.1,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A4,NA,NA
A,4,36.2,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A4,NA,NA
D,8,40.2,FALSE,TRUE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Germ+Trans,TRUE,TRUE,1,6,166,D8,NA,NA
D,8,23.1,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Germ+Trans,TRUE,TRUE,1,6,166,D8,NA,NA
A,5,52.1,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A5,NA,NA
A,6,21.5,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A6,NA,NA
A,4,27,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A4,NA,NA
A,5,56.5,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A5,NA,NA
A,5,59.6,TRUE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A5,NA,NA
A,5,32.8,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A5,NA,NA
A,6,6.4,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A6,NA,NA
A,4,32.9,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A4,NA,NA
A,6,20.6,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A6,NA,NA
A,6,12.2,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A6,NA,NA
A,3,58.1,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A3,NA,NA
A,5,25,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A5,NA,NA
A,6,17.3,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A6,NA,NA
A,4,11.2,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A4,NA,NA
A,4,26.5,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A4,NA,NA
A,4,40.1,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A4,NA,NA
A,3,57.6,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A3,NA,NA
A,4,53,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A4,NA,NA
A,4,38,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A4,NA,NA
A,4,24.6,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A4,NA,NA
A,4,27.1,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A4,NA,NA
A,3,59.3,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A3,NA,NA
A,4,28.3,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A4,NA,NA
A,6,22.7,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A6,NA,NA
A,4,32.5,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A4,NA,NA
A,3,21.9,TRUE,TRUE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A3,NA,NA
A,6,34.1,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A6,NA,NA
A,3,35.1,TRUE,TRUE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A3,NA,NA
A,6,15.4,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A6,NA,NA
A,5,64,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A5,NA,NA
A,4,70.4,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A4,NA,NA
A,4,64.3,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A4,NA,NA
D,11,34.3,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Germ+Trans,TRUE,TRUE,1,6,166,D11,NA,NA
D,8,22.6,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Germ+Trans,TRUE,TRUE,1,6,166,D8,NA,NA
A,3,47.7,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A3,NA,NA
A,5,14.2,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A5,NA,NA
A,6,9.9,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A6,NA,NA
A,3,28.6,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A3,NA,NA
A,3,36.7,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A3,NA,NA
A,3,60.7,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A3,NA,NA
A,3,67,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A3,NA,NA
A,3,29.9,FALSE,TRUE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A3,NA,NA
A,3,36.8,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A3,NA,NA
A,5,31.8,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A5,NA,NA
A,4,52.8,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A4,NA,NA
A,3,74.8,FALSE,TRUE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A3,NA,NA
A,4,21,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A4,NA,NA
A,4,23,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A4,NA,NA
A,3,28.2,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A3,NA,NA
A,3,34.8,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A3,NA,NA
A,3,17.4,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A3,NA,NA
A,3,13.7,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A3,NA,NA
A,6,10,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A6,NA,NA
A,5,18.6,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A5,NA,NA
A,6,12.6,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A6,NA,NA
A,6,14.3,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A6,NA,NA
A,6,17.8,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A6,NA,NA
A,6,14.9,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A6,NA,NA
A,4,15.9,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A4,NA,NA
A,6,12.7,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A6,NA,NA
A,3,16.1,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A3,NA,NA
A,6,10.3,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A6,NA,NA
A,5,15.6,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A5,NA,NA
A,6,15,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A6,NA,NA
A,6,13.4,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A6,NA,NA
A,3,23.4,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A3,NA,NA
A,6,8.7,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A6,NA,NA
A,6,15.6,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A6,NA,NA
A,4,9.2,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A4,NA,NA
A,6,12.2,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A6,NA,NA
A,6,13.3,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A6,NA,NA
A,6,9.6,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A6,NA,NA
D,8,51.7,TRUE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Germ+Trans,TRUE,TRUE,1,6,166,D8,NA,NA
C,3,27.4,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Germination,FALSE,TRUE,1,6,166,C3,NA,NA
C,5,29.2,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Germination,FALSE,TRUE,1,6,166,C5,NA,NA
C,5,20.6,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Germination,FALSE,TRUE,1,6,166,C5,NA,NA
C,2,30.4,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Germination,FALSE,TRUE,1,6,166,C2,NA,NA
C,3,34,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Germination,FALSE,TRUE,1,6,166,C3,NA,NA
C,3,41.3,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Germination,FALSE,TRUE,1,6,166,C3,NA,NA
C,4,10.4,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Germination,FALSE,TRUE,1,6,166,C4,NA,NA
C,5,24.6,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Germination,FALSE,TRUE,1,6,166,C5,NA,NA
C,6,19.7,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Germination,FALSE,TRUE,1,6,166,C6,NA,NA
C,9,55.3,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Germination,FALSE,TRUE,1,6,166,C9,NA,NA
C,11,39.5,FALSE,TRUE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Germination,FALSE,TRUE,1,6,166,C11,NA,NA
C,11,20.4,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Germination,FALSE,TRUE,1,6,166,C11,NA,NA
C,11,27.3,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Germination,FALSE,TRUE,1,6,166,C11,NA,NA
C,11,19.9,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Germination,FALSE,TRUE,1,6,166,C11,NA,NA
C,2,29.9,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Germination,FALSE,TRUE,1,6,166,C2,NA,NA
C,11,29.4,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Germination,FALSE,TRUE,1,6,166,C11,NA,NA
C,10,19.7,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Germination,FALSE,TRUE,1,6,166,C10,NA,NA
C,11,16.8,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Germination,FALSE,TRUE,1,6,166,C11,NA,NA
C,9,40.3,TRUE,TRUE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Germination,FALSE,TRUE,1,6,166,C9,NA,NA
C,11,20.2,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Germination,FALSE,TRUE,1,6,166,C11,NA,NA
C,10,29.1,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Germination,FALSE,TRUE,1,6,166,C10,NA,NA
C,11,26.4,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Germination,FALSE,TRUE,1,6,166,C11,NA,NA
C,4,11.5,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Germination,FALSE,TRUE,1,6,166,C4,NA,NA
C,11,27.3,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Germination,FALSE,TRUE,1,6,166,C11,NA,NA
C,9,58.6,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Germination,FALSE,TRUE,1,6,166,C9,NA,NA
D,12,29.6,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Germ+Trans,TRUE,TRUE,1,6,166,D12,NA,NA
B,5,60.7,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Transplantation,TRUE,FALSE,1,6,166,B5,NA,NA
B,5,65.1,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Transplantation,TRUE,FALSE,1,6,166,B5,NA,NA
B,5,63.1,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Transplantation,TRUE,FALSE,1,6,166,B5,NA,NA
B,4,35.4,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Transplantation,TRUE,FALSE,1,6,166,B4,NA,NA
B,5,64.1,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Transplantation,TRUE,FALSE,1,6,166,B5,NA,NA
D,1,53.4,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Germ+Trans,TRUE,TRUE,1,6,166,D1,NA,NA
D,11,53.2,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Germ+Trans,TRUE,TRUE,1,6,166,D11,NA,NA
B,5,52.2,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Transplantation,TRUE,FALSE,1,6,166,B5,NA,NA
B,5,49,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Transplantation,TRUE,FALSE,1,6,166,B5,NA,NA
B,5,39,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Transplantation,TRUE,FALSE,1,6,166,B5,NA,NA
B,5,51.1,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Transplantation,TRUE,FALSE,1,6,166,B5,NA,NA
B,5,45.3,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Transplantation,TRUE,FALSE,1,6,166,B5,NA,NA
D,1,65.2,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Germ+Trans,TRUE,TRUE,1,6,166,D1,NA,NA
B,1,29.5,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Transplantation,TRUE,FALSE,1,6,166,B1,NA,NA
B,5,41.3,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Transplantation,TRUE,FALSE,1,6,166,B5,NA,NA
B,4,41.2,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Transplantation,TRUE,FALSE,1,6,166,B4,NA,NA
B,4,34.5,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Transplantation,TRUE,FALSE,1,6,166,B4,NA,NA
C,8,107.1,TRUE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Germination,FALSE,TRUE,1,6,166,C8,NA,NA
C,8,73.4,FALSE,TRUE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Germination,FALSE,TRUE,1,6,166,C8,NA,NA
C,9,48.5,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Germination,FALSE,TRUE,1,6,166,C9,NA,NA
C,10,45.8,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Germination,FALSE,TRUE,1,6,166,C10,NA,NA
C,8,30.7,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Germination,FALSE,TRUE,1,6,166,C8,NA,NA
B,2,43.9,TRUE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Transplantation,TRUE,FALSE,1,6,166,B2,NA,NA
B,4,53.8,FALSE,TRUE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Transplantation,TRUE,FALSE,1,6,166,B4,NA,NA
B,3,63,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Transplantation,TRUE,FALSE,1,6,166,B3,NA,NA
D,1,57.2,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Germ+Trans,TRUE,TRUE,1,6,166,D1,NA,NA
B,3,78.2,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Transplantation,TRUE,FALSE,1,6,166,B3,NA,NA
D,1,50.9,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Germ+Trans,TRUE,TRUE,1,6,166,D1,NA,NA
D,4,47.7,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Germ+Trans,TRUE,TRUE,1,6,166,D4,NA,NA
D,5,52.6,FALSE,TRUE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Germ+Trans,TRUE,TRUE,1,6,166,D5,NA,NA
B,5,47.9,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Transplantation,TRUE,FALSE,1,6,166,B5,NA,NA
D,5,72.2,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Germ+Trans,TRUE,TRUE,1,6,166,D5,NA,NA
C,9,61.2,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Germination,FALSE,TRUE,1,6,166,C9,NA,NA
B,3,72.8,TRUE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Transplantation,TRUE,FALSE,1,6,166,B3,NA,NA
D,7,56.3,FALSE,FALSE,TRUE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Germ+Trans,TRUE,TRUE,1,6,166,D7,NA,NA
A,12,46.7,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A12,NA,NA
D,1,54.1,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Germ+Trans,TRUE,TRUE,1,6,166,D1,NA,NA
A,11,69.7,FALSE,FALSE,FALSE,NA,NA,2024-10-08T00:00:00Z,2024-10-14T00:00:00Z,Control,FALSE,FALSE,1,6,166,A11,NA,NA
