"","Treatment","Transplantation","Germination","Time","Date","DaysFromGermination","Row","Pot","Plant","Device","AmbientHumidity","AmbientTemperature","LeafTemperature","AmbientPressure","AmbientLight","PhiPS2","LogitPhiPS2"
"534","Germ+Trans",TRUE,TRUE,"12:40:41","2024-07-02",62,"D","4","D4","Li600",48.2,29.93,26.89,982.3,310,0.992288,4.85723583042182
"535","Germ+Trans",TRUE,TRUE,"12:40:48","2024-07-02",62,"D","5","D5","Li600",47.4,29.96,27.89,982.3,295,0.750165,1.09949248236754
"536","Germ+Trans",TRUE,TRUE,"12:40:53","2024-07-02",62,"D","6","D6","Li600",49.23,29.99,28.58,982.3,318,0.747391,1.08474563649881
"537","Germ+Trans",TRUE,TRUE,"12:41:00","2024-07-02",62,"D","7","D7","Li600",49.07,30.02,27.72,982.3,355,0.731705,1.00329030586576
"538","Germ+Trans",TRUE,TRUE,"12:41:05","2024-07-02",62,"D","8","D8","Li600",50.46,30.05,26.67,982.3,332,0.751311,1.10561656072116
"539","Germ+Trans",TRUE,TRUE,"12:41:17","2024-07-02",62,"D","10","D10","Li600",51.17,30.1,27.99,982.4,349,0.732724,1.00848726383374
"540","Germ+Trans",TRUE,TRUE,"12:41:22","2024-07-02",62,"D","11","D11","Li600",49.24,30.13,31.44,982.4,351,0.732939,1.00958538205271
"541","Control",FALSE,FALSE,"13:00:18","2024-07-11",71,"A","1","A1","Li600",70.55,25.57,27.54,978.6,452,0.9768,3.74012964412423
"542","Control",FALSE,FALSE,"13:00:23","2024-07-11",71,"A","2","A2","Li600",73.59,25.59,29.02,978.6,408,0.707451,0.883036195159125
"543","Control",FALSE,FALSE,"13:00:29","2024-07-11",71,"A","3","A3","Li600",73.15,25.62,27.8,978.6,288,0.700954,0.851844856627959
"544","Control",FALSE,FALSE,"13:00:35","2024-07-11",71,"A","4","A4","Li600",74.66,25.64,28.14,978.5,394,0.702358,0.858551823511075
"545","Control",FALSE,FALSE,"13:00:43","2024-07-11",71,"A","5","A5","Li600",73.25,25.67,27.68,978.5,521,0.712802,0.909031808627282
"546","Control",FALSE,FALSE,"13:00:48","2024-07-11",71,"A","6","A6","Li600",73.87,25.69,27.91,978.5,522,0.686243,0.782612991453333
"547","Control",FALSE,FALSE,"13:00:54","2024-07-11",71,"A","7","A7","Li600",74.38,25.71,29.25,978.5,468,0.855357,1.77725028807002
"548","Control",FALSE,FALSE,"13:00:59","2024-07-11",71,"A","8","A8","Li600",75.55,25.74,28.4,978.5,456,0.693478,0.81642998516759
"549","Control",FALSE,FALSE,"13:01:08","2024-07-11",71,"A","9","A9","Li600",75.24,25.77,29.21,978.5,428,0.695469,0.82581354991216
"550","Control",FALSE,FALSE,"13:01:14","2024-07-11",71,"A","10","A10","Li600",76.16,25.8,28.47,978.5,514,0.687928,0.790450250877109
"551","Control",FALSE,FALSE,"13:01:21","2024-07-11",71,"A","11","A11","Li600",73.71,25.83,29.03,978.6,352,0.684239,0.773321673484126
"552","Transplantation",TRUE,FALSE,"13:01:34","2024-07-11",71,"B","1","B1","Li600",74.75,25.88,28.39,978.6,510,0.714563,0.917649827784072
"553","Transplantation",TRUE,FALSE,"13:01:45","2024-07-11",71,"B","2","B2","Li600",74.2,25.94,27.54,978.6,489,0.720631,0.94759372846733
"554","Transplantation",TRUE,FALSE,"13:01:57","2024-07-11",71,"B","4","B4","Li600",72.09,25.99,27.15,978.5,261,0.856282,1.78474671494007
"555","Transplantation",TRUE,FALSE,"13:02:02","2024-07-11",71,"B","5","B5","Li600",72.48,26.01,27.58,978.5,457,0.740461,1.04836598487306
"556","Transplantation",TRUE,FALSE,"13:02:07","2024-07-11",71,"B","6","B6","Li600",72.62,26.03,26.89,978.5,194,0.755932,1.13050455005275
"557","Transplantation",TRUE,FALSE,"13:02:13","2024-07-11",71,"B","7","B7","Li600",72.41,26.06,27.3,978.6,355,0.749967,1.09843629641132
"558","Transplantation",TRUE,FALSE,"13:02:18","2024-07-11",71,"B","8","B8","Li600",71.93,26.08,26.5,978.6,452,0.736667,1.0287165673629
"559","Transplantation",TRUE,FALSE,"13:02:29","2024-07-11",71,"B","9","B9","Li600",72.12,26.13,26.54,978.6,425,0.728981,0.989458739445705
"560","Transplantation",TRUE,FALSE,"13:02:34","2024-07-11",71,"B","10","B10","Li600",71.81,26.15,27.85,978.5,428,0.70478,0.870164856265994
"561","Transplantation",TRUE,FALSE,"13:02:40","2024-07-11",71,"B","11","B11","Li600",71.79,26.18,26.36,978.5,389,0.73693,1.03007275157189
"562","Transplantation",TRUE,FALSE,"13:02:51","2024-07-11",71,"B","12","B12","Li600",71.02,26.23,27.4,978.4,370,0.711887,0.904566426657817
"563","Transplantation",TRUE,FALSE,"13:03:01","2024-07-11",71,"B","1","B1","Li600",72.31,26.27,27.88,978.5,292,0.709559,0.893243192737618
"564","Germination",FALSE,TRUE,"13:03:12","2024-07-11",71,"C","1","C1","Li600",73.42,26.32,26.96,978.5,275,0.739715,1.04448779235577
"565","Germination",FALSE,TRUE,"13:03:40","2024-07-11",71,"C","2","C2","Li600",72.51,26.45,27.38,978.5,301,0.692957,0.813980145277161
"566","Germination",FALSE,TRUE,"13:03:46","2024-07-11",71,"C","3","C3","Li600",71.91,26.48,28.03,978.5,333,0.723229,0.960535458362768
"567","Germination",FALSE,TRUE,"13:03:55","2024-07-11",71,"C","4","C4","Li600",71.42,26.53,27.73,978.5,416,0.703107,0.862137280535267
"568","Germination",FALSE,TRUE,"13:04:03","2024-07-11",71,"C","5","C5","Li600",70.57,26.56,26.99,978.6,250,0.710601,0.89830473208101
"569","Germination",FALSE,TRUE,"13:04:18","2024-07-11",71,"C","7","C7","Li600",70.78,26.63,26.96,978.5,318,0.824206,1.54510764368887
"570","Germination",FALSE,TRUE,"13:04:27","2024-07-11",71,"C","8","C8","Li600",70.27,26.68,26.51,978.5,227,0.741338,1.05293447153133
"571","Germination",FALSE,TRUE,"13:04:36","2024-07-11",71,"C","9","C9","Li600",69.7,26.71,26.36,978.5,354,0.713824,0.914029427190601
"572","Germination",FALSE,TRUE,"13:04:41","2024-07-11",71,"C","10","C10","Li600",69.46,26.73,26.45,978.5,354,0.716937,0.929318482921161
"573","Germination",FALSE,TRUE,"13:04:46","2024-07-11",71,"C","11","C11","Li600",69.14,26.75,26.52,978.5,337,0.711605,0.903191913957726
"574","Germination",FALSE,TRUE,"13:04:51","2024-07-11",71,"C","12","C12","Li600",68.35,26.77,29.54,978.5,320,0.676867,0.739410795487456
"575","Germ+Trans",TRUE,TRUE,"13:05:03","2024-07-11",71,"D","1","D1","Li600",69.53,26.82,31.18,978.5,479,0.686656,0.784531810444584
"576","Germ+Trans",TRUE,TRUE,"13:05:13","2024-07-11",71,"D","2","D2","Li600",71.6,26.88,26.96,978.5,442,0.731028,0.999844477744932
"577","Germ+Trans",TRUE,TRUE,"13:05:26","2024-07-11",71,"D","3","D3","Li600",70.62,26.93,27.66,978.6,435,0.727632,0.982641332813557
"578","Germ+Trans",TRUE,TRUE,"13:05:41","2024-07-11",71,"D","5","D5","Li600",69.38,27,27.05,978.5,387,0.944153,2.82767242052012
"579","Germ+Trans",TRUE,TRUE,"13:05:55","2024-07-11",71,"D","7","D7","Li600",69.81,27.06,27.61,978.5,394,0.731996,1.0047731436929
"580","Germ+Trans",TRUE,TRUE,"13:06:08","2024-07-11",71,"D","9","D9","Li600",69.41,27.12,26.86,978.5,282,0.763978,1.17461397192055
"581","Germ+Trans",TRUE,TRUE,"13:06:26","2024-07-11",71,"D","12","D12","Li600",67.16,27.19,26.77,978.5,370,0.737041,1.03064539508924
"582","Control",FALSE,FALSE,"12:09:38","2024-07-18",78,"A","1","A1","Li600",83.31,24.86,28.55,978.8,194,0.696343,0.829943580097626
"583","Control",FALSE,FALSE,"12:09:49","2024-07-18",78,"A","2","A2","Li600",84.09,24.92,27.95,978.8,466,0.73057,0.997516435026435
"584","Control",FALSE,FALSE,"12:10:14","2024-07-18",78,"A","5","A5","Li600",86.39,25.08,27.72,978.7,400,0.714396,0.916831194472878
"585","Control",FALSE,FALSE,"12:10:21","2024-07-18",78,"A","6","A6","Li600",87.81,25.11,28.7,978.7,397,0.707194,0.881794753444066
"586","Control",FALSE,FALSE,"12:10:34","2024-07-18",78,"A","7","A7","Li600",88.57,25.18,28.62,978.7,473,0.714732,0.918478557961735
"587","Control",FALSE,FALSE,"12:10:42","2024-07-18",78,"A","8","A8","Li600",88.73,25.22,28.85,978.7,285,0.701527,0.854579911273783
"588","Control",FALSE,FALSE,"12:10:53","2024-07-18",78,"A","9","A9","Li600",89.6,25.28,28.67,978.7,320,0.713192,0.910937666536934
"589","Control",FALSE,FALSE,"12:11:04","2024-07-18",78,"A","10","A10","Li600",88.53,25.34,29.76,978.8,361,0.71631,0.926230941462354
"590","Control",FALSE,FALSE,"12:11:36","2024-07-18",78,"A","11","A11","Li600",89.58,25.54,29.21,978.8,464,0.699112,0.843072855815124
"591","Control",FALSE,FALSE,"12:11:46","2024-07-18",78,"A","12","A12","Li600",89.16,25.61,29.62,978.7,458,0.712148,0.905839295818636
"592","Transplantation",TRUE,FALSE,"12:12:04","2024-07-18",78,"B","1","B1","Li600",89.51,25.73,28.74,978.7,428,0.727525,0.982101495941003
"593","Transplantation",TRUE,FALSE,"12:12:14","2024-07-18",78,"B","2","B2","Li600",88.76,25.81,27.87,978.7,333,0.718433,0.936702021428122
"594","Transplantation",TRUE,FALSE,"12:12:32","2024-07-18",78,"B","4","B4","Li600",86.2,25.92,27.15,978.6,290,0.76674,1.18999404958576
"595","Transplantation",TRUE,FALSE,"12:12:40","2024-07-18",78,"B","5","B5","Li600",85.84,25.97,28.79,978.6,415,0.725721,0.973019806942691
"596","Transplantation",TRUE,FALSE,"12:12:47","2024-07-18",78,"B","6","B6","Li600",85.83,26.02,28.07,978.6,221,0.763894,1.17414817935609
"597","Transplantation",TRUE,FALSE,"12:12:58","2024-07-18",78,"B","7","B7","Li600",85.23,26.09,28.01,978.6,262,0.768331,1.19891100109327
"598","Transplantation",TRUE,FALSE,"12:13:15","2024-07-18",78,"B","9","B9","Li600",84.6,26.2,27.8,978.6,414,0.987853,4.39845167553498
"599","Transplantation",TRUE,FALSE,"12:13:20","2024-07-18",78,"B","10","B10","Li600",84.08,26.23,27.44,978.6,277,0.751687,1.10762996673605
"600","Transplantation",TRUE,FALSE,"12:13:25","2024-07-18",78,"B","11","B11","Li600",83.78,26.26,27.39,978.7,273,0.750121,1.09925772615443
"601","Transplantation",TRUE,FALSE,"12:13:34","2024-07-18",78,"B","12","B12","Li600",83.34,26.32,27.75,978.6,359,0.72387,0.9637400489348
"602","Germination",FALSE,TRUE,"12:13:52","2024-07-18",78,"C","1","C1","Li600",83.21,26.43,28.27,978.7,230,0.730751,0.99843617043831
"603","Germination",FALSE,TRUE,"12:14:02","2024-07-18",78,"C","2","C2","Li600",83.05,26.49,28.25,978.7,258,0.712622,0.908152703204828
"604","Germination",FALSE,TRUE,"12:14:06","2024-07-18",78,"C","3","C3","Li600",83.56,26.52,28.39,978.7,226,0.742349,1.05821352699068
"605","Germination",FALSE,TRUE,"12:14:16","2024-07-18",78,"C","4","C4","Li600",82.95,26.58,27.72,978.7,262,0.712055,0.905385665943369
"606","Germination",FALSE,TRUE,"12:14:32","2024-07-18",78,"C","7","C7","Li600",83.11,26.68,28.08,978.7,180,0.74287,1.06093926947784
"607","Germination",FALSE,TRUE,"12:14:46","2024-07-18",78,"C","9","C9","Li600",82.56,26.76,28.17,978.8,275,0.701603,0.854942902329774
"608","Germination",FALSE,TRUE,"12:14:52","2024-07-18",78,"C","10","C10","Li600",82.05,26.8,27.97,978.7,257,0.717868,0.933910661608863
"609","Germination",FALSE,TRUE,"12:14:58","2024-07-18",78,"C","11","C11","Li600",81.73,26.84,28.21,978.8,142,0.717162,0.93042746092588
"610","Germination",FALSE,TRUE,"12:15:04","2024-07-18",78,"C","12","C12","Li600",81.37,26.87,29.08,978.7,296,0.700276,0.848612491851045
"611","Germ+Trans",TRUE,TRUE,"12:15:24","2024-07-18",78,"D","1","D1","Li600",81.91,26.99,27.56,978.7,339,0.755724,1.12937749658793
"612","Germ+Trans",TRUE,TRUE,"12:15:37","2024-07-18",78,"D","3","D3","Li600",81.48,27.07,28.59,978.6,253,0.758343,1.1436164245019
"613","Germ+Trans",TRUE,TRUE,"12:15:50","2024-07-18",78,"D","4","D4","Li600",80.7,27.14,27.16,978.6,295,0.757135,1.13703583966574
"614","Germ+Trans",TRUE,TRUE,"12:15:54","2024-07-18",78,"D","5","D5","Li600",80.63,27.17,27.36,978.7,320,0.838422,1.64653355547509
"615","Germ+Trans",TRUE,TRUE,"12:16:01","2024-07-18",78,"D","6","D6","Li600",80.76,27.21,27.89,978.7,287,0.775039,1.23698629682073
"616","Germ+Trans",TRUE,TRUE,"12:16:22","2024-07-18",78,"D","7","D7","Li600",81,27.33,28.85,978.6,311,0.758194,1.14280353780302
"617","Germ+Trans",TRUE,TRUE,"12:16:30","2024-07-18",78,"D","8","D8","Li600",80.07,27.38,27.45,978.6,241,0.996574,5.67292999690346
"618","Germ+Trans",TRUE,TRUE,"12:16:36","2024-07-18",78,"D","9","D9","Li600",80.06,27.41,27.93,978.6,322,0.751994,1.1092754057739
"619","Germ+Trans",TRUE,TRUE,"12:16:52","2024-07-18",78,"D","11","D11","Li600",79.62,27.51,27.51,978.6,312,0.75493,1.12508114569703
"620","Germ+Trans",TRUE,TRUE,"12:17:09","2024-07-18",78,"D","12","D12","Li600",78.51,27.6,27.31,978.7,197,0.767288,1.19306058228497
"621","Control",FALSE,FALSE,"12:12:00","2024-06-06",36,"A","1","A1","MultispeQ",74.62305,25.63,24.71,973.56842,82.878,0.594,0.380526159760912
"622","Control",FALSE,FALSE,"12:14:00","2024-06-06",36,"A","2","A2","MultispeQ",73.92188,26.71,25.39,973.54028,91.319,0.622,0.498045897119592
"623","Control",FALSE,FALSE,"12:16:00","2024-06-06",36,"A","3","A3","MultispeQ",72.51758,27.45,25.67,973.46545,173.181,0.585,0.343333327001158
"624","Control",FALSE,FALSE,"12:17:00","2024-06-06",36,"A","4","A4","MultispeQ",70.73535,28.09,25.71,973.41943,129.885,0.595,0.384674338439091
"625","Control",FALSE,FALSE,"12:19:00","2024-06-06",36,"A","5","A5","MultispeQ",70.9502,28.68,26.71,973.47437,116.149,0.605,0.42634269312972
"626","Control",FALSE,FALSE,"12:21:00","2024-06-06",36,"A","6","A6","MultispeQ",69.28418,29.33,26.71,973.41724,105.355,0.611,0.451517615553149
"627","Control",FALSE,FALSE,"12:23:00","2024-06-06",36,"A","7","A7","MultispeQ",65.80957,29.78,27.07,973.4057,64.149,0.618,0.481067848851116
"628","Control",FALSE,FALSE,"12:25:00","2024-06-06",36,"A","8","A8","MultispeQ",64.63965,30.15,27.43,973.45703,56.9,0.64,0.575364144903562
"629","Control",FALSE,FALSE,"12:26:00","2024-06-06",36,"A","9","A9","MultispeQ",63.6377,30.49,27.53,973.47595,36.657,0.649,0.614646493238224
"630","Control",FALSE,FALSE,"12:28:00","2024-06-06",36,"A","10","A10","MultispeQ",63.03809,30.74,27.75,973.4494,84.088,0.634,0.54941562103586
"631","Control",FALSE,FALSE,"12:30:00","2024-06-06",36,"A","11","A11","MultispeQ",63.3916,30.93,27.75,973.41382,293.392,0.559,0.237104597708253
"632","Control",FALSE,FALSE,"12:31:00","2024-06-06",36,"A","12","A12","MultispeQ",62.40918,31.22,27.85,973.36609,97.466,0.612,0.455726942889053
"633","Transplantation",TRUE,FALSE,"12:33:00","2024-06-06",36,"B","1","B1","MultispeQ",61.46582,31.49,27.99,973.28125,175.943,0.605,0.42634269312972
"634","Transplantation",TRUE,FALSE,"12:34:00","2024-06-06",36,"B","2","B2","MultispeQ",61.38086,31.71,27.61,973.27374,97.841,0.625,0.510825623765991
"635","Transplantation",TRUE,FALSE,"12:36:00","2024-06-06",36,"B","3","B3","MultispeQ",60.83691,31.78,27.53,973.26971,91.352,0.624,0.506561224979533
"636","Transplantation",TRUE,FALSE,"12:38:00","2024-06-06",36,"B","4","B4","MultispeQ",59.28613,31.9,27.75,973.24573,306.03,0.556,0.224943731818358
"637","Transplantation",TRUE,FALSE,"12:39:00","2024-06-06",36,"B","5","B5","MultispeQ",59.17578,32.08,27.75,973.25525,141.246,0.61,0.447312218043665
"638","Transplantation",TRUE,FALSE,"12:41:00","2024-06-06",36,"B","6","B6","MultispeQ",58.59961,32.23,27.61,973.23828,168.526,0.6,0.405465108108164
"639","Transplantation",TRUE,FALSE,"12:43:00","2024-06-06",36,"B","7","B7","MultispeQ",58.53223,32.34,28.03,973.2392,338.727,0.561,0.245221492447525
"640","Transplantation",TRUE,FALSE,"12:45:00","2024-06-06",36,"B","8","B8","MultispeQ",58.05566,32.39,28.11,973.24255,132.923,0.588,0.3557035985491
"641","Transplantation",TRUE,FALSE,"12:46:00","2024-06-06",36,"B","9","B9","MultispeQ",58.18945,32.47,28.11,973.24994,379.272,0.563,0.2533464330441
"642","Transplantation",TRUE,FALSE,"12:48:00","2024-06-06",36,"B","10","B10","MultispeQ",58.38281,32.62,28.31,973.28802,366.067,0.561,0.245221492447525
"643","Transplantation",TRUE,FALSE,"12:49:00","2024-06-06",36,"B","11","B11","MultispeQ",57.83594,32.76,28.53,973.28156,345.403,0.554,0.21684573472722
"644","Transplantation",TRUE,FALSE,"12:51:00","2024-06-06",36,"B","12","B12","MultispeQ",57.91504,32.9,28.97,973.22955,156.569,0.591,0.368100861363296
"645","Control",FALSE,FALSE,"12:01:00","2024-06-13",43,"A","1","A1","MultispeQ",70.02344,27.81,27.53,979.01685,296.554,0.54,0.160342650075179
"646","Control",FALSE,FALSE,"12:03:00","2024-06-13",43,"A","2","A2","MultispeQ",70.63965,28.64,27.57,979.03467,264.538,0.531,0.12415925279566
"647","Control",FALSE,FALSE,"12:05:00","2024-06-13",43,"A","3","A3","MultispeQ",69.1543,29.49,28.25,978.98047,314.624,0.575,0.302280871872934
"648","Control",FALSE,FALSE,"12:07:00","2024-06-13",43,"A","4","A4","MultispeQ",67.70605,30.22,28.89,979.03424,175.538,0.592,0.372239460479844
"649","Control",FALSE,FALSE,"12:08:00","2024-06-13",43,"A","5","A5","MultispeQ",65.23438,30.89,29.29,979.01501,215.709,0.577,0.310470087461821
"650","Control",FALSE,FALSE,"12:10:00","2024-06-13",43,"A","6","A6","MultispeQ",59.72266,31.47,29.33,979.00562,332.49,0.576,0.306374205463933
"651","Control",FALSE,FALSE,"12:12:00","2024-06-13",43,"A","7","A7","MultispeQ",58.03613,31.92,29.29,978.94318,343.504,0.561,0.245221492447525
"652","Control",FALSE,FALSE,"12:13:00","2024-06-13",43,"A","8","A8","MultispeQ",55.31445,32.22,29.55,978.92303,295.128,0.562,0.249282939517245
"653","Control",FALSE,FALSE,"12:15:00","2024-06-13",43,"A","9","A9","MultispeQ",51.68066,32.35,29.51,978.96594,247.85,0.587,0.351577226867063
"654","Control",FALSE,FALSE,"12:17:00","2024-06-13",43,"A","10","A10","MultispeQ",51.56836,32.44,28.97,978.94415,266.124,0.572,0.290015795798001
"655","Control",FALSE,FALSE,"12:18:00","2024-06-13",43,"A","11","A11","MultispeQ",54.13086,32.64,29.47,978.91217,383.535,0.578,0.314568554636366
"656","Control",FALSE,FALSE,"12:20:00","2024-06-13",43,"A","12","A12","MultispeQ",56.03711,32.93,29.55,978.86249,382.253,0.562,0.249282939517245
"657","Transplantation",TRUE,FALSE,"12:23:00","2024-06-13",43,"B","1","B1","MultispeQ",56.36133,33.22,30.11,978.86389,201.335,0.583,0.335100964551691
"658","Transplantation",TRUE,FALSE,"12:24:00","2024-06-13",43,"B","2","B2","MultispeQ",53.96289,33.49,27.85,978.82208,324.389,0.576,0.306374205463933
"659","Transplantation",TRUE,FALSE,"12:26:00","2024-06-13",43,"B","3","B3","MultispeQ",54.93555,33.77,29.29,978.85858,203.707,0.613,0.45994024290643
"660","Transplantation",TRUE,FALSE,"12:28:00","2024-06-13",43,"B","4","B4","MultispeQ",52.83496,33.98,29.79,978.85083,324.207,0.581,0.326879836929773
"661","Transplantation",TRUE,FALSE,"12:30:00","2024-06-13",43,"B","5","B5","MultispeQ",52.2002,34.11,29.69,978.90033,295.001,0.544,0.176456437341557
"662","Transplantation",TRUE,FALSE,"12:31:00","2024-06-13",43,"B","6","B6","MultispeQ",51.54688,34.27,29.79,978.89374,332.256,0.59,0.363965377201411
"663","Transplantation",TRUE,FALSE,"12:33:00","2024-06-13",43,"B","7","B7","MultispeQ",52.25293,34.49,29.97,978.83685,190.248,0.59,0.363965377201411
"664","Transplantation",TRUE,FALSE,"12:35:00","2024-06-13",43,"B","8","B8","MultispeQ",51.52344,34.7,29.97,978.82648,294.898,0.585,0.343333327001158
"665","Transplantation",TRUE,FALSE,"12:37:00","2024-06-13",43,"B","9","B9","MultispeQ",49.5,34.93,29.87,978.70197,281.047,0.574,0.298190050050196
"666","Transplantation",TRUE,FALSE,"12:39:00","2024-06-13",43,"B","10","B10","MultispeQ",51.42969,35.07,30.11,978.66748,228.091,0.599,0.40130017080888
"667","Transplantation",TRUE,FALSE,"12:40:00","2024-06-13",43,"B","11","B11","MultispeQ",50.71875,35.2,30.01,978.72546,74.947,0.646,0.601502590648827
"668","Transplantation",TRUE,FALSE,"12:42:00","2024-06-13",43,"B","12","B12","MultispeQ",49.93848,35.35,30.15,978.65112,368.15,0.594,0.380526159760912
"669","Germination",FALSE,TRUE,"12:11:00","2024-06-18",48,"C","1","C1","MultispeQ",70.91211,28.84,27.93,984.10425,326.725,0.569,0.277772344022583
"670","Germination",FALSE,TRUE,"12:12:00","2024-06-18",48,"C","2","C2","MultispeQ",68.78418,29.4,28.43,984.065,234.477,0.577,0.310470087461821
"671","Germination",FALSE,TRUE,"12:10:00","2024-06-06",36,"C","1","C1","MultispeQ",71.47852,25.2,25.19,972.06982,56.616,0.693,0.814182251602706
"672","Germination",FALSE,TRUE,"12:12:00","2024-06-06",36,"C","2","C2","MultispeQ",70.66602,25.82,25.57,972.03436,54.091,0.689,0.795448358834424
"673","Germination",FALSE,TRUE,"12:13:00","2024-06-06",36,"C","3","C3","MultispeQ",70.07715,26.44,25.81,972.00092,146.184,0.671,0.71271138620631
"674","Germination",FALSE,TRUE,"12:15:00","2024-06-06",36,"C","4","C4","MultispeQ",69.38574,26.99,26.01,971.94531,213.402,0.578,0.314568554636366
"675","Germination",FALSE,TRUE,"12:17:00","2024-06-06",36,"C","5","C5","MultispeQ",67.67871,27.5,26.39,971.91528,186.601,0.624,0.506561224979533
"676","Germination",FALSE,TRUE,"12:18:00","2024-06-06",36,"C","6","C6","MultispeQ",66.43359,28,26.79,971.93018,138.646,0.635,0.5537276453102
"677","Germination",FALSE,TRUE,"12:21:00","2024-06-06",36,"C","7","C7","MultispeQ",64.40332,28.56,27.29,971.92358,143.685,0.639,0.571026496044654
"678","Germination",FALSE,TRUE,"12:22:00","2024-06-06",36,"C","8","C8","MultispeQ",64.58301,28.93,27.25,971.93774,134.104,0.661,0.667753732471236
"679","Germination",FALSE,TRUE,"12:24:00","2024-06-06",36,"C","9","C9","MultispeQ",63.64258,29.36,27.61,971.97217,71.649,0.676,0.735449560250635
"680","Germination",FALSE,TRUE,"12:26:00","2024-06-06",36,"C","10","C10","MultispeQ",62.3584,29.82,27.67,971.97424,91.781,0.652,0.627842082152179
"681","Germination",FALSE,TRUE,"12:27:00","2024-06-06",36,"C","11","C11","MultispeQ",60.37305,30.15,27.75,971.94647,105.87,0.657,0.649953571318671
"682","Germination",FALSE,TRUE,"12:29:00","2024-06-06",36,"C","12","C12","MultispeQ",58.01855,30.35,27.89,971.90784,236.386,0.578,0.314568554636366
"683","Germ+Trans",TRUE,TRUE,"12:31:00","2024-06-06",36,"D","1","D1","MultispeQ",56.58984,30.47,27.89,971.90234,107.634,0.665,0.685656508830788
"684","Germ+Trans",TRUE,TRUE,"12:33:00","2024-06-06",36,"D","2","D2","MultispeQ",57.84375,30.42,27.75,971.82538,148.159,0.651,0.623437720006142
"685","Germ+Trans",TRUE,TRUE,"12:35:00","2024-06-06",36,"D","3","D3","MultispeQ",58.42969,30.48,28.11,971.85889,82.606,0.685,0.776846199436592
